gauge_id,huc,gauge_lon,gauge_lat,uparea_km2,snapped_lon,snapped_lat,snapped_uparea,area_percent_difference,nesting
hysets_14247500,17,-123.3423492,46.2212209,169.70436895910225,-123.325,46.225,171.25955,0.9164029,not_nested
hysets_12052500,17,-122.9107204,47.81064698,171.6135963946604,-122.925,47.825,187.40033,9.198996,not_nested
hysets_12396900,17,-117.2869086,48.8463111,180.73383587789343,-117.225,48.825,183.54553,1.5557083,not_nested
hysets_14306030,17,-123.8387232,44.65789595,182.37749631661904,-123.825,44.675,176.263,3.3526626,not_nested
hysets_12036000,17,-123.6532235,47.2989784,189.9182362047178,-123.675,47.325,188.78168,0.59845024,not_nested
hysets_13117300,17,-113.3391667,44.3111111,192.40483781230304,-113.325,44.325,199.24464,3.554907,not_nested
hysets_14092885,17,-121.3053308,44.7720626,193.6033422278742,-121.275,44.775,197.93472,2.237242,not_nested
hysets_12301550,17,-115.2282333,48.8322611,195.0254927021994,-115.225,48.825,183.94804,5.6800027,not_nested
hysets_12060500,17,-123.2801586,47.34036949,197.2406526192277,-123.325,47.425,188.64401,4.3584495,nested_downstream
hysets_12039520,17,-124.3174099,47.45452597,198.96437581900747,-124.325,47.475,188.64401,5.1870384,not_nested
hysets_12091040,17,-122.5281807,47.1909315,201.97654358404893,-122.475,47.125,189.88046,5.988856,nested_downstream
hysets_14213000,17,-122.6492646,45.70872737,212.6829993486837,-122.625,45.725,194.63812,8.4844,not_nested
hysets_12087000,17,-122.3026139,46.85677048,213.02089734089668,-122.275,46.875,211.96545,0.49546802,not_nested
hysets_12043100,17,-124.548547,47.9650737,217.48927704294425,-124.575,47.975,227.9757,4.8215804,not_nested
hysets_10406500,17,-118.4593374,42.15545066,224.56819715232817,-118.425,42.175,229.59886,2.2401526,not_nested
hysets_08NH032,17,-116.5681,48.99722,241.5294127914817,-116.625,48.975,264.5366,9.525619,not_nested
hysets_13130900,17,-113.631111,43.67777778,241.8635401502098,-113.675,43.675,224.08893,7.3490252,not_nested
hysets_08NM015,17,-119.4742,49.26222,256.62875462375746,-119.375,49.225,263.03964,2.498118,not_nested
hysets_14337830,17,-122.7114313,42.73040316,267.326277523043,-122.675,42.775,272.61026,1.9766096,not_nested
hysets_12175500,17,-121.0728964,48.6726287,272.52035294480623,-121.075,48.625,287.26367,5.4099874,not_nested
hysets_14143500,17,-122.2975912,45.6231733,276.49895860250854,-122.275,45.625,303.05908,9.6058655,not_nested
hysets_08NE110,17,-118.1898,49.89695,279.7569629916237,-118.225,49.925,279.19464,0.20100193,not_nested
hysets_12042800,17,-124.3565946,47.89424478,285.87430695403896,-124.325,47.875,270.21826,5.4765453,not_nested
hysets_14034800,17,-119.6239109,45.26124276,296.00400758225004,-119.575,45.275,305.7011,3.2760077,not_nested
hysets_14327150,17,-124.4845512,42.8178864,301.6564814666578,-124.425,42.825,295.28406,2.112481,not_nested
hysets_08NC004,17,-119.3849,52.73153,303.6592949233081,-119.425,52.725,319.51422,5.221286,not_nested
hysets_14245000,17,-122.8384425,46.1281687,304.8252922412949,-122.825,46.125,321.96716,5.6235085,not_nested
hysets_12445900,17,-119.4450465,48.36709697,308.76380418958973,-119.325,48.375,309.01895,0.082638405,not_nested
hysets_14222500,17,-122.4662083,45.8367809,325.9699493052235,-122.425,45.825,345.61325,6.026111,not_nested
hysets_08NE006,17,-117.7345,50.28291,328.8287440152275,-117.725,50.275,336.54816,2.3475506,not_nested
